work_id,state,district,mp_name,mp_party,lok_sabha_term,work_category,implementing_agency,vendor_name,sanction_date,sanctioned_amount_inr,expenditure_inr,status,completion_date,is_anomaly,anomaly_type
MPLAD102929,Chhattisgarh,Bilaspur,MP_103,Party_A,17th,Bridge/Culvert Construction,District Rural Development Agency,Vendor_069,2022-05-15,4916045.67,5645918.73,Completed,2022-11-16,1,cost_overrun
MPLAD102930,Karnataka,Mysuru,MP_059,Party_D,17th,Street Lighting,Zila Parishad,Vendor_094,2019-09-30,383193.98,346294.74,Completed,2020-03-12,0,none
MPLAD102931,Assam,Silchar,MP_129,Independent,18th,Anganwadi Centre Construction,State PWD Division,Vendor_002,2023-03-14,736372.87,346374.27,Ongoing,,0,none
MPLAD102932,West Bengal,Siliguri,MP_111,Party_C,18th,Anganwadi Centre Construction,Municipal Corporation,Vendor_084,2024-05-24,522265.05,0.0,Sanctioned - Not Started,,0,none
MPLAD102933,Jharkhand,Ranchi,MP_035,Independent,17th,Anganwadi Centre Construction,Panchayati Raj Department,Vendor_012,2023-11-25,316392.63,212662.95,Ongoing,,0,none
MPLAD102934,Rajasthan,Jodhpur,MP_063,Party_A,17th,Sports Infrastructure,District Rural Development Agency,Vendor_055,2024-03-29,2129782.24,2055794.38,Completed,2024-04-04,1,ghost_fast_completion
MPLAD102935,Rajasthan,Jaipur,MP_004,Independent,17th,School Building Repair,Public Works Department,Vendor_023,2020-07-15,2188061.5,0.0,Sanctioned - Not Started,,0,none
MPLAD102936,Chhattisgarh,Raipur,MP_113,Party_B,18th,Health Sub-Centre Upgrade,Municipal Corporation,Vendor_109,2022-12-22,1939904.71,314958.28,Delayed,,0,none
MPLAD102937,Kerala,Thiruvananthapuram,MP_074,Party_B,18th,Public Toilet Complex,State Electricity Board,Vendor_001,2021-06-18,734022.38,0.0,Sanctioned - Not Started,,0,none
MPLAD102938,Tamil Nadu,Coimbatore,MP_037,Party_B,17th,Library Construction,State PWD Division,Vendor_109,2024-08-24,1801018.26,0.0,Sanctioned - Not Started,,0,none
MPLAD102939,Chhattisgarh,Bilaspur,MP_103,Party_A,17th,Public Toilet Complex,Zila Parishad,Vendor_102,2022-09-06,648278.94,313802.79,Delayed,,0,none
MPLAD102940,Telangana,Hyderabad,MP_140,Party_C,18th,Bridge/Culvert Construction,Zila Parishad,Vendor_071,2024-07-11,4047921.71,3441837.57,Completed,2024-09-30,0,none
MPLAD102941,Tamil Nadu,Madurai,MP_136,Party_B,17th,Health Sub-Centre Upgrade,Jal Nigam,Vendor_028,2023-10-16,2888589.96,2568822.36,Completed,2024-09-07,0,none
MPLAD102942,Tamil Nadu,Madurai,MP_087,Party_C,17th,Anganwadi Centre Construction,State Electricity Board,Vendor_115,2022-09-08,404525.06,0.0,Sanctioned - Not Started,,0,none
MPLAD102943,West Bengal,Kolkata,MP_057,Party_B,17th,Road Construction,Zila Parishad,Vendor_039,2019-04-21,1298117.27,454245.07,Ongoing,,0,none
MPLAD102944,Jharkhand,Ranchi,MP_109,Party_C,18th,Community Hall Construction,District Rural Development Agency,Vendor_013,2024-03-13,3923869.35,0.0,Sanctioned - Not Started,,0,none
MPLAD102945,Punjab,Jalandhar,MP_146,Independent,17th,Cremation/Burial Ground Development,District Rural Development Agency,Vendor_059,2024-04-30,1070799.39,439634.22,Ongoing,,0,none
MPLAD102946,Punjab,Jalandhar,MP_045,Party_C,18th,Health Sub-Centre Upgrade,Municipal Corporation,Vendor_025,2021-07-21,1915584.89,0.0,Delayed,,0,none
MPLAD102947,Kerala,Kochi,MP_108,Party_D,17th,Cremation/Burial Ground Development,District Rural Development Agency,Vendor_031,2020-02-07,615416.83,207850.22,Delayed,,0,none
MPLAD102948,Odisha,Bhubaneswar,MP_092,Party_C,17th,School Building Repair,State PWD Division,Vendor_084,2023-01-04,1326880.03,1318223.94,Completed,2023-05-14,0,none
MPLAD102949,Odisha,Cuttack,MP_017,Party_B,18th,Drainage System,District Rural Development Agency,Vendor_098,2023-11-15,1121101.74,965567.99,Completed,2024-07-27,0,none
MPLAD102950,Kerala,Kochi,MP_073,Party_C,17th,Library Construction,Public Works Department,Vendor_092,2019-04-15,1258648.16,444830.42,Ongoing,,0,none
MPLAD102951,Tamil Nadu,Madurai,MP_125,Party_A,17th,Sports Infrastructure,Panchayati Raj Department,Vendor_023,2022-10-14,1590462.49,0.0,Sanctioned - Not Started,,0,none
MPLAD102952,Assam,Dibrugarh,MP_131,Party_B,18th,Public Toilet Complex,Municipal Corporation,Vendor_016,2022-09-17,258465.25,94051.13,Delayed,,0,none
MPLAD102953,Odisha,Cuttack,MP_017,Party_B,18th,Library Construction,State PWD Division,Vendor_028,2023-02-06,1504889.51,515876.7,Ongoing,,0,none
MPLAD102954,Maharashtra,Pune,MP_127,Party_A,18th,Street Lighting,Jal Nigam,Vendor_089,2021-12-11,804961.42,444977.45,Ongoing,,0,none
MPLAD102955,Maharashtra,Mumbai,MP_105,Independent,18th,Bridge/Culvert Construction,Public Works Department,Vendor_061,2022-04-27,3863215.31,3412785.78,Completed,2022-07-24,0,none
MPLAD102956,Uttar Pradesh,Varanasi,MP_096,Party_C,18th,Anganwadi Centre Construction,District Rural Development Agency,Vendor_106,2021-07-28,540354.85,281367.47,Ongoing,,0,none
MPLAD102957,Punjab,Jalandhar,MP_139,Party_A,18th,School Building Repair,District Rural Development Agency,Vendor_084,2020-05-28,988493.84,712679.65,Completed,2021-03-21,0,none
MPLAD102958,Maharashtra,Nashik,MP_011,Independent,17th,Drainage System,Municipal Corporation,Vendor_068,2024-06-01,1877596.31,456816.96,Delayed,,0,none
MPLAD102959,Kerala,Kochi,MP_073,Party_C,17th,Anganwadi Centre Construction,Panchayati Raj Department,Vendor_017,2019-08-29,363258.85,0.0,Sanctioned - Not Started,,0,none
MPLAD102960,Gujarat,Ahmedabad,MP_095,Party_B,18th,Street Lighting,Public Works Department,Vendor_017,2022-03-29,201765.23,84675.11,Ongoing,,0,none
MPLAD102961,Maharashtra,Mumbai,MP_105,Independent,18th,Community Hall Construction,Zila Parishad,Vendor_067,2020-03-07,1336818.27,429801.64,Delayed,,0,none
MPLAD102962,Madhya Pradesh,Indore,MP_150,Party_D,18th,Bridge/Culvert Construction,Jal Nigam,Vendor_047,2022-12-24,4103012.59,3888692.97,Completed,2023-07-29,0,none
MPLAD102963,Haryana,Gurugram,MP_091,Party_A,18th,Anganwadi Centre Construction,Public Works Department,Vendor_064,2023-09-24,903237.32,416250.82,Ongoing,,0,none
MPLAD102964,Chhattisgarh,Bilaspur,MP_094,Independent,17th,Cremation/Burial Ground Development,Panchayati Raj Department,Vendor_077,2020-04-19,2257177.83,1023573.52,Ongoing,,1,fund_splitting
MPLAD102965,Chhattisgarh,Bilaspur,MP_058,Party_B,18th,Sports Infrastructure,Public Works Department,Vendor_043,2020-11-01,2282638.28,1317422.4,Delayed,,0,none
MPLAD102966,Assam,Dibrugarh,MP_117,Party_D,17th,Cremation/Burial Ground Development,Jal Nigam,Vendor_071,2022-12-09,951241.54,733087.57,Completed,2023-05-05,0,none
MPLAD102967,West Bengal,Kolkata,MP_089,Party_B,17th,Irrigation Canal Repair,State PWD Division,Vendor_119,2019-04-29,1817767.95,343494.82,Delayed,,0,none
MPLAD102968,Kerala,Thiruvananthapuram,MP_083,Independent,17th,Street Lighting,State Electricity Board,Vendor_025,2020-04-20,205388.46,0.0,Sanctioned - Not Started,,0,none
MPLAD102969,Haryana,Gurugram,MP_126,Party_B,18th,Road Construction,Jal Nigam,Vendor_052,2024-05-18,3039630.12,0.0,Sanctioned - Not Started,,0,none
MPLAD102970,Assam,Silchar,MP_016,Party_C,17th,Road Construction,District Rural Development Agency,Vendor_006,2022-07-23,847245.18,847245.18,Completed,2023-02-08,0,none
MPLAD102971,Uttar Pradesh,Lucknow,MP_049,Party_A,17th,Public Toilet Complex,State Electricity Board,Vendor_032,2019-08-23,395647.64,453588.07,Completed,2020-03-03,1,cost_overrun
MPLAD102972,Madhya Pradesh,Bhopal,MP_084,Party_C,18th,Irrigation Canal Repair,Public Works Department,Vendor_008,2021-07-06,1320895.5,1468839.66,Completed,2021-10-13,1,cost_overrun
MPLAD102973,Odisha,Rourkela,MP_106,Party_C,18th,Road Construction,State PWD Division,Vendor_111,2022-05-27,2366465.4,480842.55,Ongoing,,0,none
MPLAD102974,Maharashtra,Pune,MP_127,Party_A,18th,Drainage System,Zila Parishad,Vendor_022,2022-11-06,1916596.54,86410.85,Delayed,,0,none
MPLAD102975,Haryana,Gurugram,MP_126,Party_B,18th,Sports Infrastructure,State Electricity Board,Vendor_011,2022-09-11,721074.32,0.0,Sanctioned - Not Started,,0,none
MPLAD102976,Rajasthan,Jaipur,MP_121,Party_A,17th,Anganwadi Centre Construction,State Electricity Board,Vendor_059,2022-10-16,861368.02,0.0,Sanctioned - Not Started,,0,none
MPLAD102977,Gujarat,Surat,MP_053,Party_D,17th,Public Toilet Complex,State Electricity Board,Vendor_010,2019-09-07,803898.02,383452.38,Delayed,,0,none
MPLAD102978,Haryana,Faridabad,MP_137,Party_C,18th,Street Lighting,State PWD Division,Vendor_030,2023-11-12,790919.31,0.0,Sanctioned - Not Started,,0,none
MPLAD102979,Odisha,Rourkela,MP_013,Party_B,17th,Road Construction,State PWD Division,Vendor_037,2021-06-13,1670358.75,344484.58,Delayed,,0,none
MPLAD102980,Bihar,Bhagalpur,MP_018,Party_B,17th,Street Lighting,Panchayati Raj Department,Vendor_035,2022-12-13,407076.87,379333.42,Completed,2023-04-10,0,none
MPLAD102981,Kerala,Thiruvananthapuram,MP_083,Independent,17th,Street Lighting,Public Works Department,Vendor_096,2022-02-13,657730.8,73346.98,Delayed,,0,none
MPLAD102982,Punjab,Jalandhar,MP_115,Party_A,18th,Cremation/Burial Ground Development,Panchayati Raj Department,Vendor_006,2023-08-12,306495.05,117361.96,Ongoing,,0,none
MPLAD102983,Karnataka,Mysuru,MP_062,Party_D,18th,Irrigation Canal Repair,Panchayati Raj Department,Vendor_034,2022-09-11,2252237.29,2176426.93,Completed,2022-09-23,1,ghost_fast_completion
MPLAD102984,Haryana,Gurugram,MP_138,Party_B,18th,Drainage System,Jal Nigam,Vendor_117,2023-08-08,1237785.31,236397.04,Delayed,,0,none
MPLAD102985,Odisha,Cuttack,MP_079,Party_B,18th,Bridge/Culvert Construction,Panchayati Raj Department,Vendor_077,2020-04-06,13786113.56,12472959.94,Completed,2021-02-09,1,price_inflation
MPLAD102986,Assam,Dibrugarh,MP_117,Party_D,17th,Anganwadi Centre Construction,State PWD Division,Vendor_009,2022-07-23,496844.05,212264.76,Delayed,,0,none
MPLAD102987,Odisha,Bhubaneswar,MP_092,Party_C,17th,Sports Infrastructure,State PWD Division,Vendor_019,2021-08-30,1357159.0,317566.15,Delayed,,0,none
MPLAD102988,Chhattisgarh,Raipur,MP_020,Party_C,17th,Bridge/Culvert Construction,District Rural Development Agency,Vendor_111,2019-04-05,3280851.73,3121063.58,Completed,2019-11-11,0,none
MPLAD102989,Kerala,Kochi,MP_073,Party_C,17th,Irrigation Canal Repair,State Electricity Board,Vendor_107,2020-11-30,761818.37,590227.5,Completed,2021-07-16,1,vendor_collusion
MPLAD102990,Tamil Nadu,Madurai,MP_087,Party_C,17th,Sports Infrastructure,Jal Nigam,Vendor_021,2020-09-03,2161017.89,0.0,Sanctioned - Not Started,,0,none
MPLAD102991,Rajasthan,Jodhpur,MP_063,Party_A,17th,Library Construction,Jal Nigam,Vendor_036,2021-12-27,1296716.95,1218690.51,Completed,2022-04-11,0,none
MPLAD102992,West Bengal,Siliguri,MP_032,Independent,18th,Irrigation Canal Repair,Municipal Corporation,Vendor_115,2022-12-24,2381953.24,2196201.07,Completed,2023-03-05,0,none
MPLAD102993,Karnataka,Mysuru,MP_062,Party_D,18th,Drainage System,Municipal Corporation,Vendor_095,2023-05-28,1560809.22,141435.01,Delayed,,0,none
MPLAD102994,Madhya Pradesh,Bhopal,MP_084,Party_C,18th,Cremation/Burial Ground Development,Municipal Corporation,Vendor_099,2021-05-25,804470.96,366221.88,Ongoing,,0,none
MPLAD102995,West Bengal,Siliguri,MP_032,Independent,18th,Street Lighting,Jal Nigam,Vendor_112,2021-03-25,474570.83,88359.9,Ongoing,,0,none
MPLAD102996,Maharashtra,Mumbai,MP_067,Party_C,17th,Drainage System,Public Works Department,Vendor_091,2022-09-29,1426861.14,0.0,Sanctioned - Not Started,,0,none
MPLAD102997,Haryana,Gurugram,MP_138,Party_B,18th,School Building Repair,Panchayati Raj Department,Vendor_059,2021-06-04,1163599.62,0.0,Sanctioned - Not Started,,0,none
MPLAD102998,Maharashtra,Nashik,MP_068,Independent,17th,Street Lighting,State Electricity Board,Vendor_063,2022-12-02,684772.7,681898.1,Completed,2023-03-23,0,none
MPLAD102999,Gujarat,Ahmedabad,MP_047,Party_C,17th,Cremation/Burial Ground Development,Jal Nigam,Vendor_007,2020-09-22,852314.67,764076.62,Completed,2021-05-23,0,none
MPLAD103000,Gujarat,Ahmedabad,MP_015,Party_D,18th,Solar Street Lighting,Panchayati Raj Department,Vendor_039,2022-03-03,669588.88,333754.02,Ongoing,,0,none
MPLAD103001,Kerala,Kochi,MP_086,Party_A,18th,Anganwadi Centre Construction,Public Works Department,Vendor_054,2022-02-25,650772.67,316822.44,Ongoing,,1,vendor_collusion
MPLAD103002,Tamil Nadu,Chennai,MP_135,Party_B,18th,Public Toilet Complex,State Electricity Board,Vendor_040,2024-02-27,955275.83,407807.59,Ongoing,,0,none
MPLAD103003,Punjab,Jalandhar,MP_115,Party_A,18th,Health Sub-Centre Upgrade,District Rural Development Agency,Vendor_112,2019-07-19,1068470.94,265933.75,Delayed,,0,none
MPLAD103004,Maharashtra,Mumbai,MP_069,Party_B,17th,Health Sub-Centre Upgrade,Jal Nigam,Vendor_114,2020-06-14,1878585.67,717032.41,Delayed,,0,none
MPLAD103005,West Bengal,Siliguri,MP_032,Independent,18th,Solar Street Lighting,Panchayati Raj Department,Vendor_059,2021-12-28,1514226.49,688529.5,Delayed,,0,none
MPLAD103006,Rajasthan,Jaipur,MP_121,Party_A,17th,Health Sub-Centre Upgrade,State PWD Division,Vendor_051,2023-02-05,2553634.75,2396145.93,Completed,2023-06-28,0,none
MPLAD103007,Jharkhand,Jamshedpur,MP_132,Party_B,18th,Public Toilet Complex,Public Works Department,Vendor_015,2020-05-12,920324.25,877375.22,Completed,2020-10-12,0,none
MPLAD103008,Assam,Dibrugarh,MP_065,Party_D,18th,Solar Street Lighting,Panchayati Raj Department,Vendor_049,2023-01-22,1523884.26,1270491.23,Completed,2023-08-15,0,none
MPLAD103009,Gujarat,Vadodara,MP_093,Party_A,18th,Irrigation Canal Repair,Panchayati Raj Department,Vendor_086,2019-11-03,811742.28,324534.71,Delayed,,0,none
MPLAD103010,Gujarat,Ahmedabad,MP_095,Party_B,18th,Bridge/Culvert Construction,State PWD Division,Vendor_012,2024-02-09,1746437.0,1492711.41,Completed,2024-06-08,0,none
MPLAD103011,Odisha,Rourkela,MP_090,Independent,17th,Library Construction,Public Works Department,Vendor_116,2020-05-15,1534761.93,412701.45,Delayed,,0,none
MPLAD103012,Odisha,Cuttack,MP_039,Party_B,17th,School Building Repair,Jal Nigam,Vendor_044,2020-05-15,1355687.82,402789.69,Delayed,,0,none
MPLAD103013,Tamil Nadu,Coimbatore,MP_078,Party_A,17th,Public Toilet Complex,Municipal Corporation,Vendor_099,2023-10-27,480514.15,261390.45,Ongoing,,0,none
MPLAD103014,Gujarat,Surat,MP_097,Party_B,17th,Street Lighting,Public Works Department,Vendor_105,2023-03-05,664420.83,0.0,Sanctioned - Not Started,,0,none
MPLAD103015,Odisha,Rourkela,MP_013,Party_B,17th,Bridge/Culvert Construction,District Rural Development Agency,Vendor_053,2019-04-14,4690708.18,3814849.58,Completed,2019-06-21,0,none
MPLAD103016,Gujarat,Vadodara,MP_025,Independent,18th,Public Toilet Complex,Jal Nigam,Vendor_102,2022-07-18,341634.64,295469.91,Completed,2023-02-15,0,none
MPLAD103017,Odisha,Cuttack,MP_010,Independent,18th,Community Hall Construction,State PWD Division,Vendor_116,2022-01-04,1739044.74,1414071.2,Completed,2022-08-22,0,none
MPLAD103018,Telangana,Hyderabad,MP_142,Party_C,18th,Public Toilet Complex,Municipal Corporation,Vendor_034,2023-11-24,666666.33,156127.91,Ongoing,,0,none
MPLAD103019,West Bengal,Kolkata,MP_057,Party_B,17th,Solar Street Lighting,Zila Parishad,Vendor_048,2024-03-22,968447.45,642457.66,Ongoing,,0,none
MPLAD103020,Jharkhand,Ranchi,MP_107,Party_D,17th,Road Construction,Jal Nigam,Vendor_042,2024-08-08,2396624.99,1118612.06,Delayed,,0,none
MPLAD103021,Madhya Pradesh,Bhopal,MP_033,Party_C,18th,Public Toilet Complex,District Rural Development Agency,Vendor_093,2020-09-11,372592.54,107543.38,Delayed,,0,none
MPLAD103022,Kerala,Kochi,MP_022,Party_B,18th,Drainage System,State Electricity Board,Vendor_062,2020-01-11,1869808.94,859750.19,Delayed,,0,none
MPLAD103023,Karnataka,Mysuru,MP_019,Party_D,18th,Bridge/Culvert Construction,State Electricity Board,Vendor_069,2019-05-02,2128958.04,1138722.36,Delayed,,1,fund_splitting
MPLAD103024,Gujarat,Surat,MP_122,Independent,17th,Bridge/Culvert Construction,Jal Nigam,Vendor_023,2019-04-20,2333716.6,2033530.59,Completed,2019-09-09,0,none
MPLAD103025,Tamil Nadu,Chennai,MP_135,Party_B,18th,Health Sub-Centre Upgrade,Municipal Corporation,Vendor_034,2019-10-09,1449751.8,486402.7,Delayed,,0,none
MPLAD103026,Tamil Nadu,Madurai,MP_145,Independent,17th,Drainage System,State PWD Division,Vendor_107,2019-08-19,610694.85,238059.19,Ongoing,,0,none
MPLAD103027,Jharkhand,Ranchi,MP_035,Independent,17th,Irrigation Canal Repair,Public Works Department,Vendor_011,2020-11-10,2427049.46,1935383.26,Completed,2021-09-10,0,none
MPLAD103028,Odisha,Bhubaneswar,MP_092,Party_C,17th,Community Hall Construction,State PWD Division,Vendor_105,2021-02-09,1041586.41,479397.33,Delayed,,0,none
MPLAD103029,Jharkhand,Jamshedpur,MP_046,Party_A,17th,School Building Repair,Jal Nigam,Vendor_039,2022-09-30,1028190.88,518324.76,Ongoing,,0,none
MPLAD103030,Rajasthan,Jaipur,MP_004,Independent,17th,Street Lighting,Public Works Department,Vendor_094,2019-08-15,777032.64,194782.95,Delayed,,0,none
MPLAD103031,Andhra Pradesh,Guntur,MP_119,Independent,18th,Street Lighting,Jal Nigam,Vendor_096,2021-03-04,640453.44,175217.26,Delayed,,0,none
MPLAD103032,Odisha,Rourkela,MP_106,Party_C,18th,Road Construction,Panchayati Raj Department,Vendor_072,2022-10-24,2622908.67,2566952.3,Completed,2022-10-30,1,ghost_fast_completion
MPLAD103033,Gujarat,Ahmedabad,MP_100,Party_A,17th,Street Lighting,Panchayati Raj Department,Vendor_013,2019-10-23,875316.29,817772.28,Completed,2020-07-27,0,none
MPLAD103034,Maharashtra,Pune,MP_014,Party_C,17th,Street Lighting,Zila Parishad,Vendor_063,2022-10-08,685036.41,0.0,Sanctioned - Not Started,,0,none
MPLAD103035,Odisha,Cuttack,MP_010,Independent,18th,Library Construction,Public Works Department,Vendor_022,2020-10-15,718783.34,561984.88,Completed,2021-06-09,0,none
MPLAD103036,Maharashtra,Mumbai,MP_105,Independent,18th,Irrigation Canal Repair,Public Works Department,Vendor_084,2022-04-27,1624144.01,0.0,Sanctioned - Not Started,,0,none
MPLAD103037,Kerala,Kochi,MP_085,Party_A,18th,Health Sub-Centre Upgrade,Municipal Corporation,Vendor_098,2020-01-15,2422941.41,1127111.0,Delayed,,0,none
MPLAD103038,Gujarat,Surat,MP_122,Independent,17th,Solar Street Lighting,Panchayati Raj Department,Vendor_033,2020-08-11,524291.88,0.0,Sanctioned - Not Started,,0,none
MPLAD103039,Tamil Nadu,Coimbatore,MP_078,Party_A,17th,Road Construction,District Rural Development Agency,Vendor_055,2021-02-04,3430412.0,36663.06,Sanctioned - Not Started,,1,fiscal_year_end_dumping
MPLAD103040,Rajasthan,Udaipur,MP_052,Party_B,18th,Health Sub-Centre Upgrade,Jal Nigam,Vendor_117,2024-01-25,2449958.06,2305007.22,Completed,2024-06-15,0,none
MPLAD103041,Uttar Pradesh,Varanasi,MP_007,Party_D,18th,Street Lighting,State Electricity Board,Vendor_088,2020-02-10,627354.32,589815.14,Completed,2020-11-24,0,none
MPLAD103042,Tamil Nadu,Madurai,MP_087,Party_C,17th,Cremation/Burial Ground Development,Panchayati Raj Department,Vendor_072,2022-02-07,921957.61,39359.62,Sanctioned - Not Started,,1,fiscal_year_end_dumping
MPLAD103043,Jharkhand,Ranchi,MP_109,Party_C,18th,Drinking Water Supply,Panchayati Raj Department,Vendor_033,2021-09-12,436875.85,242094.3,Ongoing,,0,none
MPLAD103044,Jharkhand,Jamshedpur,MP_118,Party_B,17th,Health Sub-Centre Upgrade,Jal Nigam,Vendor_063,2023-09-23,1493969.27,1374879.91,Completed,2024-03-07,0,none
MPLAD103045,Rajasthan,Jodhpur,MP_099,Party_C,18th,Health Sub-Centre Upgrade,State Electricity Board,Vendor_084,2022-01-30,2681150.99,0.0,Sanctioned - Not Started,,0,none
MPLAD103046,Rajasthan,Jodhpur,MP_099,Party_C,18th,Solar Street Lighting,State Electricity Board,Vendor_031,2021-05-09,1301307.44,393724.0,Delayed,,0,none
MPLAD103047,Andhra Pradesh,Vijayawada,MP_116,Party_D,18th,Solar Street Lighting,District Rural Development Agency,Vendor_102,2022-07-23,531316.49,460786.39,Completed,2023-01-12,0,none
MPLAD103048,Tamil Nadu,Madurai,MP_125,Party_A,17th,Bridge/Culvert Construction,Zila Parishad,Vendor_010,2022-02-22,3172723.34,0.0,Sanctioned - Not Started,,0,none
MPLAD103049,Haryana,Faridabad,MP_112,Party_D,18th,Community Hall Construction,State Electricity Board,Vendor_079,2021-02-13,2003327.58,1067718.26,Ongoing,,0,none
MPLAD103050,Jharkhand,Ranchi,MP_107,Party_D,17th,Library Construction,State Electricity Board,Vendor_032,2020-05-14,1850324.75,782658.89,Ongoing,,0,none
MPLAD103051,Kerala,Kochi,MP_086,Party_A,18th,Anganwadi Centre Construction,District Rural Development Agency,Vendor_085,2024-02-18,1045787.62,250299.21,Delayed,,0,none
MPLAD103052,West Bengal,Siliguri,MP_111,Party_C,18th,Library Construction,Municipal Corporation,Vendor_047,2024-07-29,581829.67,306868.75,Ongoing,,0,none
MPLAD103053,Punjab,Amritsar,MP_098,Party_D,17th,Irrigation Canal Repair,State Electricity Board,Vendor_050,2023-03-16,834961.55,0.0,Sanctioned - Not Started,,0,none
